Agro_ecology,Site,Month,Year,TempMaxi,TempMini,RHMaxi,RHMini,Rainfall,Attractant,Trap,B_dorsa,latitude,longitude
FSM,Lalo,April,2007,35,24.9,93,50,107.1,ME,2,404,6.9300647,1.8785304
FSM,Lalo,February,2009,35.8,24.7,93,43,0,ME,2,34,6.9300647,1.8785304
FSM,Lalo,March,2009,35.4,24.9,93,50,0,ME,2,31,6.9300647,1.8785304
FSM,Lalo,February,2010,35.8,24.7,93,43,83.5,ME,2,21,6.9300647,1.8785304
FSM,Lalo,March,2010,35.4,24.9,93,50,159.7,ME,2,65,6.9300647,1.8785304
NGS,Natitingou,October,2005,33.1,20.6,93,47,107.9,ME,1,856,10.30416,1.37962
NGS,Natitingou,May,2007,33.1,23,93,60,153.9,ME,1,471,10.30416,1.37962
NGS,Natitingou,June,2007,31.8,22.2,93,62,138.3,ME,1,3480,10.30416,1.37962
NGS,Natitingou,May,2007,33.1,23,93,60,153.9,ME,2,526,10.30416,1.37962
NGS,Natitingou,June,2007,31.8,22.2,93,62,138.3,ME,2,2113,10.30416,1.37962
NGS,Natitingou,May,2007,33.1,23,93,60,153.9,ME,3,578,10.30416,1.37962
NGS,Natitingou,June,2007,31.8,22.2,93,62,138.3,ME,3,2549,10.30416,1.37962
NGS,Ndali,October,2005,33.3,22,93,53,85.4,ME,1,416,9.8592172,2.6998899
NGS,Ndali,June,2006,32.9,22.2,93,56,163.4,ME,1,2140,9.8592172,2.6998899
NGS,Ndali,July,2006,32,22.3,93,61,155.3,ME,1,12030,9.8592172,2.6998899
NGS,Ndali,October,2008,33.5,21.8,93,50.6,90.5,ME,1,762,9.8592172,2.6998899
NGS,Ndali,June,2009,31.3,22.4,93,58,174.7,ME,1,4045,9.8592172,2.6998899
NGS,Ndali,May,2010,32.5,23.3,93,58,0,ME,1,570,9.8592172,2.6998899
NGS,Ndali,June,2006,32.9,22.2,93,56,163.4,ME,2,2920,9.8592172,2.6998899
NGS,Ndali,July,2006,32,22.3,93,61,155.3,ME,2,8660,9.8592172,2.6998899
NGS,Ndali,October,2008,33.5,21.8,93,50.6,90.5,ME,2,662,9.8592172,2.6998899
NGS,Ndali,June,2009,31.3,22.4,93,58,174.7,ME,2,3159,9.8592172,2.6998899
NGS,Ndali,May,2010,32.5,23.3,93,58,0,ME,2,475,9.8592172,2.6998899
NGS,Ndali,October,2008,33.5,21.8,93,50.6,90.5,ME,3,766,9.8592172,2.6998899
NGS,Ndali,June,2009,31.3,22.4,93,58,174.7,ME,3,5976,9.8592172,2.6998899
NGS,Ndali,May,2010,32.5,23.3,93,58,0,ME,3,744,9.8592172,2.6998899
NGS,Papatia,May,2007,33.1,23,93,60,153.9,ME,1,467,6.4000211,2.0491574
NGS,Papatia,June,2007,31.8,22.2,93,62,138.3,ME,1,11008,6.4000211,2.0491574
NGS,Papatia,May,2007,33.1,23,93,60,153.9,ME,2,375,6.4000211,2.0491574
NGS,Papatia,June,2007,31.8,22.2,93,62,138.3,ME,2,21848,6.4000211,2.0491574
NGS,Parakou,October,2008,33.5,21.8,93,50.6,90.5,ME,1,666,9.33716,2.63031
NGS,Parakou,June,2009,31.3,22.4,93,58,174.7,ME,1,2722,9.33716,2.63031
NGS,Parakou,May,2010,32.5,23.3,93,58,0,ME,1,643,9.33716,2.63031
NGS,Parakou,October,2008,33.5,21.8,93,50.6,90.5,ME,2,459,9.33716,2.63031
NGS,Parakou,June,2009,31.3,22.4,93,58,174.7,ME,2,2909,9.33716,2.63031
NGS,Parakou,May,2010,32.5,23.3,93,58,0,ME,2,608,9.33716,2.63031
NGS,Parakou,June,2009,31.3,22.4,93,58,174.7,ME,3,9328,9.33716,2.63031
NGS,Parakou,May,2010,32.5,23.3,93,58,0,ME,3,1123,9.33716,2.63031
SGS,Akofodjoule,November,2005,36.3,23.4,93,39,0,ME,1,709,7.75,2.38289865
SGS,Akofodjoule,October,2009,32.3,22.7,93,59,88.4,ME,1,29,7.75,2.38289865
SGS,Akofodjoule,October,2009,32.3,22.7,93,59,88.4,ME,2,27,7.75,2.38289865
SGS,Akofodjoule,October,2009,32.3,22.7,93,59,88.4,ME,3,16,7.75,2.38289865
SGS,Alafiarou1,June,2009,31.3,22.4,93,58,149.4,ME,1,2404,9.8923435,3.4187595
SGS,Alafiarou1,May,2010,32.5,23.3,93,58,0,ME,1,1131,9.8923435,3.4187595
SGS,Alafiarou1,June,2009,31.3,22.4,93,58,149.4,ME,2,2270,9.8923435,3.4187595
SGS,Alafiarou1,May,2010,32.5,23.3,93,58,0,ME,2,2128,9.8923435,3.4187595
SGS,Alafiarou1,June,2009,31.3,22.4,93,58,149.4,ME,3,2746,9.8923435,3.4187595
SGS,Alafiarou1,May,2010,32.5,23.3,93,58,0,ME,3,1371,9.8923435,3.4187595
SGS,Alafiarou2,June,2009,31.3,22.4,93,58,149.4,ME,1,4669,9.8923435,3.4187595
SGS,Alafiarou2,May,2010,32.5,23.3,93,58,0,ME,1,1055,9.8923435,3.4187595
SGS,Alafiarou2,June,2009,31.3,22.4,93,58,149.4,ME,2,7613,9.8923435,3.4187595
SGS,Alafiarou2,May,2010,32.5,23.3,93,58,0,ME,2,555,9.8923435,3.4187595
SGS,Alafiarou2,June,2009,31.3,22.4,93,58,149.4,ME,3,7423,9.8923435,3.4187595
SGS,Alafiarou2,May,2010,32.5,23.3,93,58,0,ME,3,576,9.8923435,3.4187595
SGS,Bassila,October,2005,33.3,22,93,53,112.5,ME,1,148,9.00814,1.6654
SGS,Bassila,June,2006,32.9,22.2,93,56,108.8,ME,1,8941,9.00814,1.6654
SGS,Bassila,July,2006,32,22.3,93,61,91,ME,1,6396,9.00814,1.6654
SGS,Bassila,October,2008,33.5,21.8,93,50.6,62.2,ME,1,443,9.00814,1.6654
SGS,Bassila,June,2009,31.3,22.4,93,58,0,ME,1,8820,9.00814,1.6654
SGS,Bassila,July,2006,33.3,22,93,53,112.5,ME,2,5310,9.00814,1.6654
SGS,Bassila,March,2007,32.9,22.2,93,56,108.8,ME,2,33,9.00814,1.6654
SGS,Bassila,April,2007,32,22.3,93,61,91,ME,2,480,9.00814,1.6654
SGS,Bassila,July,2009,33.5,21.8,93,50.6,62.2,ME,2,3683,9.00814,1.6654
SGS,Bassila,March,2010,31.3,22.4,93,58,0,ME,2,445,9.00814,1.6654
SGS,Bassila,September,2007,33.3,22,93,53,112.5,ME,3,1760,9.00814,1.6654
SGS,Bassila,May,2008,32.9,22.2,93,56,108.8,ME,3,3260,9.00814,1.6654
SGS,Bassila,June,2008,32,22.3,93,61,91,ME,3,4409,9.00814,1.6654
SGS,Tchourou1,June,2009,31.3,22.4,93,58,149.4,ME,1,9626,8.88649,2.59753
SGS,Tchourou1,May,2010,32.5,23.3,93,58,0,ME,1,4194,8.88649,2.59753
SGS,Tchourou1,June,2009,31.3,22.4,93,58,149.4,ME,2,13383,8.88649,2.59753
SGS,Tchourou1,May,2010,32.5,23.3,93,58,0,ME,2,5732,8.88649,2.59753
SGS,Tchourou1,June,2009,31.3,22.4,93,58,149.4,ME,3,9088,8.88649,2.59753
SGS,Tchourou1,May,2010,32.5,23.3,93,58,0,ME,3,4338,8.88649,2.59753
SGS,Tchourou2,June,2009,31.3,22.4,93,58,149.4,ME,1,8443,8.88649,2.59753
SGS,Tchourou2,May,2010,32.5,23.3,93,58,0,ME,1,3356,8.88649,2.59753
SGS,Tchourou2,June,2009,31.3,22.4,93,58,149.4,ME,2,6797,8.88649,2.59753
SGS,Tchourou2,May,2010,32.5,23.3,93,58,0,ME,2,2305,8.88649,2.59753
SGS,Tchourou2,June,2009,31.3,22.4,93,58,149.4,ME,3,13315,8.88649,2.59753
SGS,Tchourou2,May,2010,32.5,23.3,93,58,0,ME,3,3363,8.88649,2.59753
FSM,Ketou,March,2008,35.6,24.8,92.4,45.3,20.7,ME,1,147,7.36332,2.59978
FSM,Ketou,March,2008,35.6,24.8,92.4,45.3,20.7,ME,2,101,7.36332,2.59978
FSM,Lalo,March,2008,35.6,24.8,92.4,45.3,141.2,ME,1,33,6.9300647,1.8785304
FSM,Lalo,March,2008,35.6,24.8,92.4,45.3,141.2,ME,2,35,6.9300647,1.8785304
NGS,Natitingou,May,2008,33.7,22.7,92.2,62.5,135.1,ME,1,14,10.30416,1.37962
NGS,Natitingou,May,2008,33.7,22.7,92.2,62.5,135.1,ME,2,53,10.30416,1.37962
NGS,Natitingou,May,2008,33.7,22.7,92.2,62.5,135.1,ME,3,24,10.30416,1.37962
NGS,Papatia,May,2008,33.7,22.7,92.2,62.5,135.1,ME,1,20,6.4000211,2.0491574
NGS,Papatia,May,2008,33.7,22.7,92.2,62.5,135.1,ME,2,17,6.4000211,2.0491574
FSM,Ketou,February,2010,37.2,25.6,92,37,92,ME,1,35,7.36332,2.59978
FSM,Ketou,March,2010,35.5,25.7,92,47,47.7,ME,1,359,7.36332,2.59978
FSM,Ketou,February,2010,37.2,25.6,92,37,92,ME,2,42,7.36332,2.59978
FSM,Ketou,March,2010,35.5,25.7,92,47,47.7,ME,2,229,7.36332,2.59978
FSM,Ketou,February,2010,37.2,25.6,92,37,92,ME,3,71,7.36332,2.59978
FSM,Ketou,March,2010,35.5,25.7,92,47,47.7,ME,3,178,7.36332,2.59978
NGS,Ndali,May,2006,34.1,22.7,92,53,149.2,ME,1,441,9.8592172,2.6998899
NGS,Ndali,June,2007,32.4,22.3,92,58,169.4,ME,1,1326,9.8592172,2.6998899
NGS,Ndali,July,2009,29.5,21.7,92,65,206.7,ME,1,3934,9.8592172,2.6998899
NGS,Ndali,August,2009,28.9,22.1,92,66,252,ME,1,2195,9.8592172,2.6998899
NGS,Ndali,May,2006,34.1,22.7,92,53,149.2,ME,2,271,9.8592172,2.6998899
NGS,Ndali,June,2007,32.4,22.3,92,58,169.4,ME,2,1386,9.8592172,2.6998899
NGS,Ndali,July,2009,29.5,21.7,92,65,206.7,ME,2,3340,9.8592172,2.6998899
NGS,Ndali,August,2009,28.9,22.1,92,66,252,ME,2,1362,9.8592172,2.6998899
NGS,Ndali,June,2007,32.4,22.3,92,58,169.4,ME,3,1203,9.8592172,2.6998899
NGS,Ndali,July,2009,29.5,21.7,92,65,206.7,ME,3,3420,9.8592172,2.6998899
NGS,Ndali,August,2009,28.9,22.1,92,66,252,ME,3,1394,9.8592172,2.6998899
NGS,Parakou,June,2007,32.4,22.3,92,58,169.4,ME,1,8832,9.33716,2.63031
NGS,Parakou,July,2009,29.5,21.7,92,65,206.7,ME,1,1047,9.33716,2.63031
NGS,Parakou,August,2009,28.9,22.1,92,66,252,ME,1,528,9.33716,2.63031
NGS,Parakou,June,2007,32.4,22.3,92,58,169.4,ME,2,7946,9.33716,2.63031
NGS,Parakou,July,2009,29.5,21.7,92,65,206.7,ME,2,1202,9.33716,2.63031
NGS,Parakou,August,2009,28.9,22.1,92,66,252,ME,2,474,9.33716,2.63031
NGS,Parakou,July,2009,29.5,21.7,92,65,206.7,ME,3,5217,9.33716,2.63031
NGS,Parakou,August,2009,28.9,22.1,92,66,252,ME,3,619,9.33716,2.63031
SGS,Akofodjoule,March,2005,36.5,24.5,92,48,40.7,ME,1,4,7.75,2.38289865
SGS,Akofodjoule,January,2006,35.8,23.8,92,44,46.1,ME,1,407,7.75,2.38289865
SGS,Akofodjoule,April,2007,35,24.4,92,51,125.8,ME,1,73,7.75,2.38289865
SGS,Akofodjoule,May,2008,33.8,22.9,92,51.4,184.4,ME,1,2216,7.75,2.38289865
SGS,Akofodjoule,April,2009,34.1,23.3,92,53,164.3,ME,1,574,7.75,2.38289865
SGS,Akofodjoule,May,2009,37,23.6,92,53,83.5,ME,1,5472,7.75,2.38289865
SGS,Akofodjoule,May,2010,33.6,24.1,92,57,123.1,ME,1,2927,7.75,2.38289865
SGS,Akofodjoule,June,2010,32.9,23.8,92,57,143.4,ME,1,3794,7.75,2.38289865
SGS,Akofodjoule,April,2007,35,24.4,92,51,125.8,ME,2,129,7.75,2.38289865
SGS,Akofodjoule,May,2008,33.8,22.9,92,51.4,184.4,ME,2,2206,7.75,2.38289865
SGS,Akofodjoule,April,2009,34.1,23.3,92,53,164.3,ME,2,558,7.75,2.38289865
SGS,Akofodjoule,May,2009,37,23.6,92,53,83.5,ME,2,7415,7.75,2.38289865
SGS,Akofodjoule,May,2010,33.6,24.1,92,57,123.1,ME,2,4744,7.75,2.38289865
SGS,Akofodjoule,June,2010,32.9,23.8,92,57,143.4,ME,2,2323,7.75,2.38289865
SGS,Akofodjoule,April,2009,34.1,23.3,92,53,164.3,ME,3,401,7.75,2.38289865
SGS,Akofodjoule,May,2009,37,23.6,92,53,83.5,ME,3,4804,7.75,2.38289865
SGS,Akofodjoule,May,2010,33.6,24.1,92,57,123.1,ME,3,5522,7.75,2.38289865
SGS,Akofodjoule,June,2010,32.9,23.8,92,57,143.4,ME,3,2658,7.75,2.38289865
SGS,Alafiarou1,July,2009,29.5,21.7,92,65,312.1,ME,1,4332,9.8923435,3.4187595
SGS,Alafiarou1,August,2009,28.9,22.1,92,66,129,ME,1,153,9.8923435,3.4187595
SGS,Alafiarou1,July,2009,29.5,21.7,92,65,312.1,ME,2,3946,9.8923435,3.4187595
SGS,Alafiarou1,August,2009,28.9,22.1,92,66,129,ME,2,330,9.8923435,3.4187595
SGS,Alafiarou1,July,2009,29.5,21.7,92,65,312.1,ME,3,4752,9.8923435,3.4187595
SGS,Alafiarou1,August,2009,28.9,22.1,92,66,129,ME,3,310,9.8923435,3.4187595
SGS,Alafiarou2,July,2009,29.5,21.7,92,65,312.1,ME,1,6264,9.8923435,3.4187595
SGS,Alafiarou2,August,2009,28.9,22.1,92,66,129,ME,1,634,9.8923435,3.4187595
SGS,Alafiarou2,July,2009,29.5,21.7,92,65,312.1,ME,2,6545,9.8923435,3.4187595
SGS,Alafiarou2,August,2009,28.9,22.1,92,66,129,ME,2,845,9.8923435,3.4187595
SGS,Alafiarou2,July,2009,29.5,21.7,92,65,312.1,ME,3,7950,9.8923435,3.4187595
SGS,Alafiarou2,August,2009,28.9,22.1,92,66,129,ME,3,1090,9.8923435,3.4187595
SGS,Bassila,May,2006,34.1,22.7,92,53,168.7,ME,1,2567,9.00814,1.6654
SGS,Bassila,June,2007,32.4,22.3,92,58,117.2,ME,1,25301,9.00814,1.6654
SGS,Bassila,July,2009,29.5,21.7,92,65,182,ME,1,4273,9.00814,1.6654
SGS,Bassila,August,2009,28.9,22.1,92,66,198.7,ME,1,860,9.00814,1.6654
SGS,Bassila,February,2007,34.1,22.7,92,53,168.7,ME,2,19,9.00814,1.6654
SGS,Bassila,March,2008,32.4,22.3,92,58,117.2,ME,2,27,9.00814,1.6654
SGS,Bassila,April,2008,34.1,22.7,92,53,168.7,ME,3,75,9.00814,1.6654
SGS,Bassila,May,2009,32.4,22.3,92,58,117.2,ME,3,14519,9.00814,1.6654
SGS,Mondjigangan,May,2010,33.6,24.1,92,57,123.1,ME,1,6618,7.7800922,2.1795043
SGS,Mondjigangan,June,2010,32.9,23.8,92,57,143.4,ME,1,7456,7.7800922,2.1795043
SGS,Mondjigangan,May,2010,33.6,24.1,92,57,123.1,ME,2,2872,7.7800922,2.1795043
SGS,Mondjigangan,June,2010,32.9,23.8,92,57,143.4,ME,2,5643,7.7800922,2.1795043
SGS,Mondjigangan,May,2010,33.6,24.1,92,57,123.1,ME,3,3222,7.7800922,2.1795043
SGS,Mondjigangan,June,2010,32.9,23.8,92,57,143.4,ME,3,4902,7.7800922,2.1795043
SGS,Tchourou1,July,2009,29.5,21.7,92,65,312.1,ME,1,4365,8.88649,2.59753
SGS,Tchourou1,August,2009,28.9,22.1,92,66,129,ME,1,351,8.88649,2.59753
SGS,Tchourou1,July,2009,29.5,21.7,92,65,312.1,ME,2,5839,8.88649,2.59753
SGS,Tchourou1,August,2009,28.9,22.1,92,66,129,ME,2,452,8.88649,2.59753
SGS,Tchourou1,July,2009,29.5,21.7,92,65,312.1,ME,3,4198,8.88649,2.59753
SGS,Tchourou1,August,2009,28.9,22.1,92,66,129,ME,3,380,8.88649,2.59753
SGS,Tchourou2,July,2009,29.5,21.7,92,65,312.1,ME,1,7259,8.88649,2.59753
SGS,Tchourou2,August,2009,28.9,22.1,92,66,129,ME,1,274,8.88649,2.59753
SGS,Tchourou2,July,2009,29.5,21.7,92,65,312.1,ME,2,6062,8.88649,2.59753
SGS,Tchourou2,August,2009,28.9,22.1,92,66,129,ME,2,94,8.88649,2.59753
SGS,Tchourou2,July,2009,29.5,21.7,92,65,312.1,ME,3,12300,8.88649,2.59753
SGS,Tchourou2,August,2009,28.9,22.1,92,66,129,ME,3,592,8.88649,2.59753
NGS,Ndali,May,2007,34.1,23.1,91,55,213.1,ME,1,396,9.8592172,2.6998899
NGS,Ndali,July,2007,30.9,22,91,62,65.1,ME,1,11295,9.8592172,2.6998899
NGS,Ndali,May,2007,34.1,23.1,91,55,213.1,ME,2,349,9.8592172,2.6998899
NGS,Ndali,July,2007,30.9,22,91,62,65.1,ME,2,10975,9.8592172,2.6998899
NGS,Ndali,May,2007,34.1,23.1,91,55,213.1,ME,3,347,9.8592172,2.6998899
NGS,Ndali,July,2007,30.9,22,91,62,65.1,ME,3,16963,9.8592172,2.6998899
NGS,Parakou,May,2007,34.1,23.1,91,55,213.1,ME,1,262,9.33716,2.63031
NGS,Parakou,July,2007,30.9,22,91,62,65.1,ME,1,10953,9.33716,2.63031
NGS,Parakou,May,2007,34.1,23.1,91,55,213.1,ME,2,483,9.33716,2.63031
NGS,Parakou,July,2007,30.9,22,91,62,65.1,ME,2,8350,9.33716,2.63031
SGS,Akofodjoule,December,2004,35.7,23.5,91,40,0,ME,1,67,7.75,2.38289865
SGS,Akofodjoule,February,2005,37.9,24.8,91,36,0,ME,1,65,7.75,2.38289865
SGS,Akofodjoule,March,2006,37,24.1,91,42,0,ME,1,432,7.75,2.38289865
SGS,Akofodjoule,April,2006,37.2,24.8,91,44,81.8,ME,1,7553,7.75,2.38289865
SGS,Bassila,May,2007,34.1,23.1,91,55,148.3,ME,1,6167,9.00814,1.6654
SGS,Bassila,July,2007,30.9,22,91,62,101,ME,1,11730,9.00814,1.6654
SGS,Bassila,February,2008,34.1,23.1,91,55,148.3,ME,2,15,9.00814,1.6654
SGS,Bassila,April,2008,30.9,22,91,62,101,ME,2,111,9.00814,1.6654
SGS,Bassila,April,2009,34.1,23.1,91,55,148.3,ME,3,2567,9.00814,1.6654
SGS,Bassila,June,2009,30.9,22,91,62,101,ME,3,12305,9.00814,1.6654
SGS,Akofodjoule,November,2008,35.9,23.3,90.6,38,0,ME,1,33,7.75,2.38289865
SGS,Akofodjoule,November,2008,35.9,23.3,90.6,38,0,ME,2,32,7.75,2.38289865
NGS,Natitingou,May,2005,33.8,23.2,90,54,109.2,ME,1,2830,10.30416,1.37962
NGS,Natitingou,May,2009,34.6,23.5,90,59,67.5,ME,1,3051,10.30416,1.37962
NGS,Natitingou,May,2009,34.6,23.5,90,59,67.5,ME,2,5548,10.30416,1.37962
NGS,Natitingou,May,2009,34.6,23.5,90,59,67.5,ME,3,3224,10.30416,1.37962
NGS,Ndali,November,2007,35.7,22,90,38,2.1,ME,1,135,9.8592172,2.6998899
NGS,Ndali,May,2009,33.6,23.4,90,50,94.5,ME,1,1938,9.8592172,2.6998899
NGS,Ndali,November,2007,35.7,22,90,38,2.1,ME,2,162,9.8592172,2.6998899
NGS,Ndali,May,2009,33.6,23.4,90,50,94.5,ME,2,1780,9.8592172,2.6998899
NGS,Ndali,November,2007,35.7,22,90,38,2.1,ME,3,133,9.8592172,2.6998899
NGS,Ndali,May,2009,33.6,23.4,90,50,94.5,ME,3,2317,9.8592172,2.6998899
NGS,Papatia,May,2009,34.6,23.5,90,59,67.5,ME,1,1668,6.4000211,2.0491574
NGS,Papatia,May,2009,34.6,23.5,90,59,67.5,ME,2,966,6.4000211,2.0491574
NGS,Papatia,May,2009,34.6,23.5,90,59,67.5,ME,3,993,6.4000211,2.0491574
NGS,Parakou,November,2007,35.7,22,90,38,2.1,ME,1,72,9.33716,2.63031
NGS,Parakou,May,2009,33.6,23.4,90,50,94.5,ME,1,793,9.33716,2.63031
NGS,Parakou,November,2007,35.7,22,90,38,2.1,ME,2,66,9.33716,2.63031
NGS,Parakou,May,2009,33.6,23.4,90,50,94.5,ME,2,1182,9.33716,2.63031
NGS,Parakou,May,2009,33.6,23.4,90,50,94.5,ME,3,3245,9.33716,2.63031
SGS,Akofodjoule,February,2006,38,24.6,90,37,0,ME,1,590,7.75,2.38289865
SGS,Akofodjoule,February,2009,37.2,24.2,90,36,0,ME,1,322,7.75,2.38289865
SGS,Akofodjoule,April,2010,36.3,24.9,90,46,105.8,ME,1,191,7.75,2.38289865
SGS,Akofodjoule,July,2010,30.6,22.7,90,62,217.8,ME,1,975,7.75,2.38289865
SGS,Akofodjoule,February,2009,37.2,24.2,90,36,0,ME,2,228,7.75,2.38289865
SGS,Akofodjoule,April,2010,36.3,24.9,90,46,105.8,ME,2,178,7.75,2.38289865
SGS,Akofodjoule,July,2010,30.6,22.7,90,62,217.8,ME,2,1025,7.75,2.38289865
SGS,Akofodjoule,February,2009,37.2,24.2,90,36,0,ME,3,46,7.75,2.38289865
SGS,Akofodjoule,April,2010,36.3,24.9,90,46,105.8,ME,3,5,7.75,2.38289865
SGS,Akofodjoule,July,2010,30.6,22.7,90,62,217.8,ME,3,1070,7.75,2.38289865
SGS,Alafiarou1,May,2009,33.6,23.4,90,50,208.4,ME,1,923,9.8923435,3.4187595
SGS,Alafiarou1,May,2009,33.6,23.4,90,50,208.4,ME,2,1213,9.8923435,3.4187595
SGS,Alafiarou1,May,2009,33.6,23.4,90,50,208.4,ME,3,395,9.8923435,3.4187595
SGS,Alafiarou2,May,2009,33.6,23.4,90,50,208.4,ME,1,2165,9.8923435,3.4187595
SGS,Alafiarou2,May,2009,33.6,23.4,90,50,208.4,ME,2,2365,9.8923435,3.4187595
SGS,Alafiarou2,May,2009,33.6,23.4,90,50,208.4,ME,3,1347,9.8923435,3.4187595
SGS,Bassila,November,2007,35.7,22,90,38,2,ME,1,918,9.00814,1.6654
SGS,Bassila,May,2009,33.6,23.4,90,50,127.7,ME,1,10795,9.00814,1.6654
SGS,Bassila,August,2008,35.7,22,90,38,2,ME,2,2102,9.00814,1.6654
SGS,Bassila,February,2010,33.6,23.4,90,50,127.7,ME,2,94,9.00814,1.6654
SGS,Bassila,October,2009,35.7,22,90,38,2,ME,3,70,9.00814,1.6654
SGS,Mondjigangan,April,2010,36.3,24.9,90,46,105.8,ME,1,123,7.7800922,2.1795043
SGS,Mondjigangan,July,2010,30.6,22.7,90,62,217.8,ME,1,3725,7.7800922,2.1795043
SGS,Mondjigangan,April,2010,36.3,24.9,90,46,105.8,ME,2,52,7.7800922,2.1795043
SGS,Mondjigangan,July,2010,30.6,22.7,90,62,217.8,ME,2,2920,7.7800922,2.1795043
SGS,Mondjigangan,April,2010,36.3,24.9,90,46,105.8,ME,3,85,7.7800922,2.1795043
